DATAFLOW,LAST UPDATE,freq,reason,apprehen,citizen,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Sweden,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovenia,2021,975,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovenia,2022,45,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovenia,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovakia,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovakia,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovakia,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Austria,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Austria,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Austria,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Belgium,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Belgium,2022,965,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Belgium,2023,785,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Bulgaria,2021,1675,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Bulgaria,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Bulgaria,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Switzerland,2020,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Switzerland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Switzerland,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Switzerland,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Cyprus,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Cyprus,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Cyprus,2023,5,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Czechia,2021,330,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Czechia,2022,200,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Czechia,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Germany,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Germany,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Germany,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Denmark,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Denmark,2022,5,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Denmark,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Estonia,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Estonia,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Estonia,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Greece,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Greece,2022,15,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Greece,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Spain,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Spain,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Spain,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,European Union - 27 countries (from 2020),2023,23630,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Finland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Finland,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Finland,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,France,2021,440,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,France,2022,725,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,France,2023,835,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Croatia,2021,25,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Croatia,2022,20,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Croatia,2023,145,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Hungary,2021,3750,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Hungary,2022,2355,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Hungary,2023,2410,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Ireland,2019,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Ireland,2020,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Ireland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Ireland,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Ireland,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Iceland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Italy,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Italy,2022,1390,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Italy,2023,2240,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Liechtenstein,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Liechtenstein,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Liechtenstein,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Lithuania,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Lithuania,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Lithuania,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Luxembourg,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Luxembourg,2022,40,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Luxembourg,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Latvia,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Latvia,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Latvia,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Montenegro,2021,5,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Montenegro,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Montenegro,2023,205,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Malta,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Malta,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Malta,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Netherlands,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Netherlands,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Netherlands,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Norway,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Norway,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Poland,2021,2395,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Poland,2022,1250,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Poland,2023,1295,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Portugal,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Portugal,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Portugal,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Romania,2021,9000,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Romania,2022,11385,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Romania,2023,15910,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Sweden,2021,285,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Sweden,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Sweden,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Slovenia,2021,975,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Slovenia,2022,45,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Slovenia,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Slovakia,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Slovakia,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the external border area,Total,Total,Total,Person,Slovakia,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Austria,2021,38410,d,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Austria,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Belgium,2021,10885,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Belgium,2022,9820,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Belgium,2023,9945,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Bulgaria,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Bulgaria,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Bulgaria,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Switzerland,2020,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Switzerland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Switzerland,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Switzerland,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Cyprus,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Cyprus,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Cyprus,2023,65,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Czechia,2021,2785,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Czechia,2022,1225,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Czechia,2023,550,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Germany,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Germany,2022,132900,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Germany,2023,173105,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Denmark,2021,20,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Denmark,2022,50,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Denmark,2023,20,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Estonia,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Estonia,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Estonia,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Greece,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Greece,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Greece,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Spain,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Spain,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Spain,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,European Union - 27 countries (from 2020),2023,308925,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Finland,2021,335,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Finland,2022,285,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Finland,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,France,2021,109055,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,France,2022,104975,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,France,2023,107900,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Croatia,2021,90,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Croatia,2022,140,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Croatia,2023,315,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Hungary,2021,350,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Hungary,2022,305,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Hungary,2023,395,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Ireland,2019,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Ireland,2020,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Ireland,2021,55,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Ireland,2022,60,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Ireland,2023,155,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Iceland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Italy,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Italy,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Other reason,In the inland area,Total,Total,Total,Person,Italy,2023,0,,
