STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,citizen,Country of citizenship,age,Age class,wstatus,Labour force and employment status,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SE,Sweden,2020,,57.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SE,Sweden,2021,,48.5,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SE,Sweden,2022,,39.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SE,Sweden,2023,,32.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SE,Sweden,2024,,31.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SI,Slovenia,2014,,4.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SI,Slovenia,2015,,2.6,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SI,Slovenia,2016,,3.7,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SI,Slovenia,2017,,4.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SI,Slovenia,2018,,5.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SI,Slovenia,2019,,4.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SI,Slovenia,2020,,4.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SI,Slovenia,2021,,5.6,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SI,Slovenia,2022,,5.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SI,Slovenia,2023,,6.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SI,Slovenia,2024,,8.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SK,Slovakia,2014,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SK,Slovakia,2015,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SK,Slovakia,2016,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SK,Slovakia,2017,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SK,Slovakia,2018,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SK,Slovakia,2019,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SK,Slovakia,2020,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SK,Slovakia,2021,,,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SK,Slovakia,2022,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SK,Slovakia,2023,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SK,Slovakia,2024,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,UK,United Kingdom,2014,,315.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,UK,United Kingdom,2015,,343.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,UK,United Kingdom,2016,,342.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,UK,United Kingdom,2017,,339.8,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,UK,United Kingdom,2018,,301.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,UK,United Kingdom,2019,,316.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,AT,Austria,2014,,36.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,AT,Austria,2015,,39.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,AT,Austria,2016,,46.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,AT,Austria,2017,,44.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,AT,Austria,2018,,40.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,AT,Austria,2019,,37.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,AT,Austria,2020,,50.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,AT,Austria,2021,,54.2,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,AT,Austria,2022,,43.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,AT,Austria,2023,,53.8,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,AT,Austria,2024,,56.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BA,Bosnia and Herzegovina,2021,,,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BE,Belgium,2014,,53.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BE,Belgium,2015,,51.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BE,Belgium,2016,,46.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BE,Belgium,2017,,45.1,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BE,Belgium,2018,,42.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BE,Belgium,2019,,31.8,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BE,Belgium,2020,,33.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BE,Belgium,2021,,34.7,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BE,Belgium,2022,,33.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BE,Belgium,2023,,39.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BE,Belgium,2024,,40.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BG,Bulgaria,2014,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BG,Bulgaria,2015,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BG,Bulgaria,2016,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BG,Bulgaria,2017,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BG,Bulgaria,2020,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BG,Bulgaria,2022,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BG,Bulgaria,2023,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,BG,Bulgaria,2024,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CH,Switzerland,2014,,55.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CH,Switzerland,2015,,57.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CH,Switzerland,2016,,62.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CH,Switzerland,2017,,54.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CH,Switzerland,2018,,52.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CH,Switzerland,2019,,50.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CH,Switzerland,2020,,53.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CH,Switzerland,2021,,58.6,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CH,Switzerland,2022,,46.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CH,Switzerland,2023,,46.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CH,Switzerland,2024,,55.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CY,Cyprus,2014,,6.4,,,,,
