DATAFLOW,LAST UPDATE,freq,leg_stat,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Albania,2015,144.26,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Albania,2016,118.09,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Albania,2017,87.44,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Albania,2018,87.93,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Albania,2019,73.32,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Albania,2020,65.72,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Albania,2021,93.92,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Albania,2022,84.74,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Austria,2008,4179.87,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Austria,2009,4019.32,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Austria,2010,3731.93,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Austria,2011,3561.36,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Austria,2012,3481.37,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Austria,2013,3353.76,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Austria,2014,2833.45,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Austria,2015,3268.84,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Austria,2016,3364.78,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Austria,2017,3393.41,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Austria,2018,3569.26,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Austria,2019,2226.43,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Austria,2020,1951.55,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Austria,2021,1950.99,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Austria,2022,2264.43,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Belgium,2008,3800.81,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Belgium,2009,3613.96,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Belgium,2010,3713.60,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Belgium,2011,3506.72,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Belgium,2012,2755.95,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Belgium,2013,2559.86,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Belgium,2014,2486.32,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Belgium,2015,2468.44,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Belgium,2016,2590.94,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Belgium,2017,2553.30,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Belgium,2018,2472.88,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Belgium,2019,2638.99,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Belgium,2020,2962.71,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Belgium,2021,2755.11,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Belgium,2022,2549.68,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Bulgaria,2008,271.03,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Bulgaria,2009,230.72,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Bulgaria,2010,244.35,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Bulgaria,2011,247.03,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Bulgaria,2012,201.20,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Bulgaria,2013,186.67,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Bulgaria,2014,156.02,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Bulgaria,2015,118.17,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Bulgaria,2016,116.73,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Bulgaria,2017,127.00,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Bulgaria,2018,106.64,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Bulgaria,2019,111.70,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Bulgaria,2020,95.74,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Bulgaria,2021,92.06,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Bulgaria,2022,88.24,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Cyprus,2008,491.92,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Cyprus,2009,515.94,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Cyprus,2010,495.08,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Cyprus,2011,425.58,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Cyprus,2012,384.05,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Cyprus,2013,313.15,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Cyprus,2014,205.98,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Cyprus,2015,227.49,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Cyprus,2016,198.89,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Cyprus,2017,242.83,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Cyprus,2018,182.71,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Cyprus,2019,209.76,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Cyprus,2020,265.61,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Cyprus,2021,244.35,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Czechia,2008,315.60,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Czechia,2009,292.89,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Czechia,2010,216.31,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Czechia,2011,204.94,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Czechia,2012,200.20,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Czechia,2013,160.45,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Czechia,2014,139.01,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Czechia,2015,120.09,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Czechia,2016,108.76,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Czechia,2017,109.01,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Czechia,2018,108.22,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Czechia,2019,105.11,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Czechia,2020,91.72,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Czechia,2021,82.28,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Czechia,2022,82.23,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Germany,2008,719.55,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Germany,2009,724.51,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Germany,2010,673.94,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Germany,2011,633.59,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Germany,2012,570.66,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Germany,2013,506.48,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Germany,2014,457.23,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Denmark,2008,64.94,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Denmark,2009,66.02,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Denmark,2010,63.43,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Denmark,2011,61.21,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Denmark,2012,62.43,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Denmark,2013,225.91,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Denmark,2014,205.28,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Denmark,2015,224.46,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Denmark,2016,195.55,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Denmark,2017,184.47,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Denmark,2018,197.51,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Denmark,2019,210.79,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Denmark,2020,236.65,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Denmark,2021,259.15,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Denmark,2022,251.45,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Finland,2008,1068.86,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Finland,2009,1150.66,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Finland,2010,1142.35,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Finland,2011,1119.90,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Finland,2012,957.32,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Finland,2013,852.95,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Finland,2014,799.77,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Finland,2015,826.04,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Finland,2016,702.85,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Finland,2017,332.77,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Finland,2018,303.21,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Finland,2019,311.60,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Finland,2020,323.91,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Finland,2021,357.36,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Finland,2022,363.39,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,France,2011,523.02,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,France,2012,452.13,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,France,2013,446.16,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,France,2014,426.87,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,France,2015,425.46,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,France,2016,438.23,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,France,2017,439.24,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,France,2018,457.40,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,France,2019,443.98,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,France,2020,336.41,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,France,2021,320.94,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,France,2022,310.25,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Croatia,2008,418.47,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Croatia,2009,392.97,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Croatia,2010,406.21,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Croatia,2011,421.61,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Croatia,2012,392.49,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Croatia,2013,324.72,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Croatia,2014,251.59,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Croatia,2015,227.81,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Croatia,2016,205.16,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Croatia,2017,215.28,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Croatia,2018,166.85,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Croatia,2019,171.94,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Croatia,2020,154.73,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Croatia,2021,144.54,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Croatia,2022,158.26,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Hungary,2008,427.09,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Hungary,2009,353.70,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Hungary,2010,390.86,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Hungary,2011,364.19,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Hungary,2012,330.63,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Hungary,2013,344.05,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Hungary,2014,302.00,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Hungary,2015,265.74,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Hungary,2016,241.16,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Hungary,2017,213.37,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Hungary,2019,286.13,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Hungary,2020,287.00,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Hungary,2021,273.57,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Hungary,2022,293.73,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Iceland,2008,179.58,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Iceland,2011,72.12,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Iceland,2012,257.98,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Iceland,2013,219.41,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Iceland,2014,188.66,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Iceland,2015,217.48,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Iceland,2016,139.53,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Iceland,2017,126.59,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Iceland,2018,129.38,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Iceland,2019,144.97,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Iceland,2020,146.26,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Juvenile,Per hundred thousand inhabitants,Iceland,2021,121.31,,
