DATAFLOW,LAST UPDATE,freq,leg_stat,citizen,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Poland,2020,686.98,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Poland,2021,798.99,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Poland,2022,775.33,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Portugal,2008,1337.10,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Portugal,2009,1185.84,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Portugal,2010,1174.50,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Portugal,2011,1140.71,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Portugal,2012,1145.08,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Portugal,2013,1055.39,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Portugal,2014,772.19,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Portugal,2015,872.08,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Portugal,2016,833.64,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Portugal,2017,758.11,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Portugal,2018,678.14,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Portugal,2019,656.45,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Portugal,2020,498.55,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Portugal,2021,617.90,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Portugal,2022,653.13,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Romania,2008,218.42,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Romania,2009,243.36,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Romania,2010,265.35,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Romania,2011,284.77,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Romania,2012,297.27,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Romania,2013,328.23,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Romania,2014,252.37,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Romania,2015,296.46,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Romania,2016,738.09,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Romania,2017,673.56,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Romania,2018,682.69,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Romania,2019,686.80,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Romania,2020,622.03,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Romania,2021,653.12,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Romania,2022,655.68,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Serbia,2008,838.23,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Serbia,2009,869.41,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Serbia,2010,751.48,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Serbia,2011,757.62,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Serbia,2012,816.93,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Serbia,2013,813.52,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Serbia,2014,573.84,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Serbia,2015,1739.12,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Serbia,2016,1599.56,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Serbia,2017,1492.61,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Serbia,2018,1593.19,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Serbia,2019,1493.83,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Serbia,2020,1329.23,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Serbia,2021,1313.53,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Serbia,2022,1276.84,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Sweden,2008,1061.36,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Sweden,2009,1090.55,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Sweden,2010,1085.98,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Sweden,2011,1042.87,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Sweden,2012,993.35,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Sweden,2013,919.52,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Sweden,2014,883.77,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Sweden,2015,862.46,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Sweden,2016,815.40,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Sweden,2017,827.04,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Sweden,2018,841.33,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Sweden,2019,849.72,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Sweden,2020,879.04,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Sweden,2021,840.10,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Sweden,2022,822.69,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovenia,2008,750.15,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovenia,2009,714.00,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovenia,2010,717.16,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovenia,2011,676.38,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovenia,2012,634.35,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovenia,2013,622.44,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovenia,2014,596.72,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovenia,2015,586.22,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovenia,2016,551.69,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovenia,2017,535.60,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovenia,2018,428.47,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovenia,2019,427.03,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovenia,2020,422.98,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovenia,2021,384.97,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovenia,2022,362.71,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovakia,2008,949.19,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovakia,2009,992.36,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovakia,2010,993.56,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovakia,2011,964.50,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovakia,2012,1001.05,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovakia,2013,996.13,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovakia,2014,955.20,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovakia,2015,840.22,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovakia,2016,749.67,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovakia,2017,730.00,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovakia,2018,656.76,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovakia,2019,625.68,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovakia,2020,583.85,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovakia,2021,537.79,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Slovakia,2022,550.41,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Türkiye,2009,4410.92,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Türkiye,2010,4531.04,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Türkiye,2011,4499.31,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Türkiye,2012,4650.20,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Türkiye,2013,3379.98,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Türkiye,2014,3379.29,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Türkiye,2015,3364.59,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Türkiye,2016,3031.95,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Türkiye,2017,3318.97,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Türkiye,2018,3807.69,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Türkiye,2019,5377.20,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Türkiye,2020,4642.24,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Türkiye,2021,5463.09,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Türkiye,2022,5746.42,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,England and Wales,2008,2982.89,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,England and Wales,2009,3057.62,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,England and Wales,2010,2961.43,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,England and Wales,2011,2807.52,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,England and Wales,2012,2617.47,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,England and Wales,2013,2523.53,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,England and Wales,2014,2551.61,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,England and Wales,2015,2568.81,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,England and Wales,2016,2485.59,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Scotland (NUTS 2021),2008,1352.42,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Scotland (NUTS 2021),2009,1271.69,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Scotland (NUTS 2021),2010,1200.77,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Scotland (NUTS 2021),2011,1176.08,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Scotland (NUTS 2021),2012,1074.39,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Scotland (NUTS 2021),2013,1049.39,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Scotland (NUTS 2021),2014,1062.57,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Scotland (NUTS 2021),2017,1759.17,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2010,2430.49,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2011,2118.22,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2012,2112.33,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2013,2638.70,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2014,1715.26,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2015,1587.89,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2016,1488.87,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2017,1518.99,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2018,1562.30,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Kosovo*,2010,1354.37,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Kosovo*,2011,2135.96,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Kosovo*,2016,1047.30,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Kosovo*,2017,2381.18,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Kosovo*,2018,2150.40,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Prosecuted person,Total,Per hundred thousand inhabitants,Kosovo*,2019,1844.66,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Albania,2015,325,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Albania,2016,486,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Albania,2017,528,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Albania,2018,615,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Albania,2019,616,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Albania,2020,606,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Albania,2021,653,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Albania,2022,589,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Austria,2008,65316,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Austria,2009,69791,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Austria,2010,69188,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Austria,2011,76764,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Austria,2012,80874,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Austria,2013,85376,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Austria,2014,89594,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Austria,2015,92804,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Austria,2016,105551,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Austria,2017,105812,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Austria,2018,115258,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Austria,2019,122067,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Austria,2020,109161,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Austria,2021,104070,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Austria,2022,128594,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Bosnia and Herzegovina,2010,3641,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Bosnia and Herzegovina,2013,0,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Bosnia and Herzegovina,2015,82,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Bosnia and Herzegovina,2016,65,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Bosnia and Herzegovina,2018,20,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Bosnia and Herzegovina,2019,499,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Bosnia and Herzegovina,2020,391,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Bosnia and Herzegovina,2021,342,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Bosnia and Herzegovina,2022,277,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Foreign country,Number,Belgium,2008,63397,,
