DATAFLOW,LAST UPDATE,freq,citizen,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Luxembourg,2022,24.17,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Latvia,2013,250.42,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Latvia,2014,232.73,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Latvia,2015,216.66,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Latvia,2016,208.28,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Latvia,2017,188.25,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Latvia,2018,177.73,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Latvia,2019,174.43,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Latvia,2020,160.35,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Latvia,2021,165.06,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Latvia,2022,167.93,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Montenegro,2013,133.68,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Montenegro,2014,120.51,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Montenegro,2015,154.32,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Montenegro,2016,134.84,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Montenegro,2017,149.75,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Montenegro,2018,152.81,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Montenegro,2019,144.33,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Montenegro,2020,109.03,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Montenegro,2021,123.56,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Montenegro,2022,142.79,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,North Macedonia,2016,141.36,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,North Macedonia,2017,139.75,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Malta,2015,1.40,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Malta,2016,70.16,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Malta,2017,74.30,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Malta,2018,79.46,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Malta,2019,73.75,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Malta,2020,65.30,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Malta,2021,58.71,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Malta,2022,56.63,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Netherlands,2013,61.46,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Netherlands,2014,58.02,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Netherlands,2015,53.00,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Netherlands,2016,51.65,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Netherlands,2017,51.62,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Netherlands,2018,52.77,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Netherlands,2019,54.38,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Netherlands,2020,50.11,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Netherlands,2021,51.67,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Netherlands,2022,49.92,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Norway,2013,51.95,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Norway,2014,54.27,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Norway,2015,50.94,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Norway,2016,53.56,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Norway,2017,52.70,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Norway,2018,47.79,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Norway,2019,46.02,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Norway,2020,47.06,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Norway,2021,50.73,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Norway,2022,51.54,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Poland,2013,209.25,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Poland,2014,207.28,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Poland,2015,189.90,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Poland,2016,188.44,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Poland,2017,193.92,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Poland,2018,189.00,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Poland,2019,193.04,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Poland,2020,176.74,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Poland,2021,186.38,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Poland,2022,185.62,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Portugal,2013,110.96,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Portugal,2014,112.26,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Portugal,2015,114.42,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Portugal,2016,112.27,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Portugal,2017,110.80,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Portugal,2018,107.40,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Portugal,2019,106.67,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Portugal,2020,94.53,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Portugal,2021,97.41,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Portugal,2022,102.28,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Romania,2013,166.03,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Romania,2014,149.91,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Romania,2015,141.24,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Romania,2016,137.41,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Romania,2017,117.92,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Romania,2018,105.16,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Romania,2019,104.78,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Romania,2020,111.37,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Romania,2021,118.55,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Romania,2022,119.91,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Serbia,2013,134.78,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Serbia,2014,139.73,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Serbia,2015,136.50,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Serbia,2016,145.75,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Serbia,2017,148.53,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Serbia,2018,150.74,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Serbia,2019,154.07,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Serbia,2020,146.59,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Serbia,2021,147.48,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Serbia,2022,152.90,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Sweden,2013,40.50,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Sweden,2014,31.05,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Sweden,2015,30.44,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Sweden,2016,30.02,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Sweden,2017,29.09,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Sweden,2018,30.37,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Sweden,2019,33.43,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Sweden,2020,36.89,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Sweden,2021,41.02,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Sweden,2022,44.58,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Slovenia,2013,59.01,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Slovenia,2014,66.57,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Slovenia,2015,61.47,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Slovenia,2016,57.65,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Slovenia,2018,55.98,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Slovenia,2019,53.58,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Slovenia,2020,49.29,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Slovenia,2021,36.84,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Slovenia,2022,46.32,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Slovakia,2013,176.77,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Slovakia,2014,181.74,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Slovakia,2015,179.51,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Slovakia,2016,180.31,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Slovakia,2017,180.47,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Slovakia,2018,185.28,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Slovakia,2019,188.96,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Slovakia,2020,188.72,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Slovakia,2021,180.28,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Slovakia,2022,175.39,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Türkiye,2013,191.73,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Türkiye,2014,204.07,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Türkiye,2015,224.53,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Türkiye,2016,249.28,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Türkiye,2017,284.32,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Türkiye,2018,317.12,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Türkiye,2019,343.33,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Türkiye,2020,309.72,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Türkiye,2021,341.78,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Türkiye,2022,385.29,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,England and Wales,2013,127.08,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,England and Wales,2014,129.35,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,England and Wales,2015,130.25,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,England and Wales,2016,128.89,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,England and Wales,2017,129.29,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,England and Wales,2018,124.43,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Scotland (NUTS 2021),2013,143.34,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Scotland (NUTS 2021),2014,142.22,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Scotland (NUTS 2021),2015,139.06,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2013,90.44,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2014,85.78,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2015,71.73,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2016,69.41,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2017,68.89,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2018,67.49,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Kosovo*,2016,87.94,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Kosovo*,2017,83.77,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Kosovo*,2018,82.57,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Kosovo*,2019,94.95,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Per hundred thousand inhabitants,Kosovo*,2020,72.61,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Albania,2013,4998,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Albania,2014,5689,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Albania,2015,5981,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Albania,2016,6031,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Albania,2017,5674,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Albania,2018,5316,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Albania,2019,5045,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Albania,2020,4614,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Albania,2021,4956,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Albania,2022,5060,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Austria,2013,8862,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Austria,2014,8692,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Austria,2015,8665,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Austria,2016,8619,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Austria,2017,8852,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Austria,2018,9163,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Austria,2019,9072,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Austria,2020,8488,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Austria,2021,8436,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Austria,2022,8993,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Bosnia and Herzegovina,2013,2898,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Bosnia and Herzegovina,2014,2825,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Bosnia and Herzegovina,2015,2730,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Bosnia and Herzegovina,2016,2832,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Bosnia and Herzegovina,2017,2820,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Bosnia and Herzegovina,2018,4377,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Bosnia and Herzegovina,2019,4482,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Bosnia and Herzegovina,2020,4097,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Bosnia and Herzegovina,2021,4108,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Bosnia and Herzegovina,2022,4081,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Belgium,2013,11818,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Belgium,2015,10994,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Belgium,2017,10471,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Belgium,2018,10261,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Belgium,2019,10794,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Belgium,2020,10357,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Belgium,2021,10769,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Belgium,2022,11050,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Bulgaria,2013,8834,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Bulgaria,2014,7870,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Number,Bulgaria,2015,7408,,
