DATAFLOW,LAST UPDATE,freq,citizen,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Cyprus,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Cyprus,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Cyprus,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Czechia,2022,100.0,b,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Czechia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Czechia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Germany,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Germany,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Germany,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Denmark,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Denmark,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Denmark,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Estonia,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Estonia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Estonia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Greece,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Greece,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Greece,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Spain,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Spain,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Spain,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,European Union - 27 countries (from 2020),2022,100.0,bep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,European Union - 27 countries (from 2020),2023,100.0,bep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,European Union - 27 countries (from 2020),2024,100.0,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Finland,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Finland,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Finland,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,France,2021,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,France,2022,100.0,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,France,2023,100.0,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,France,2024,100.0,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Croatia,2022,100.0,b,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Croatia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Croatia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Hungary,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Hungary,2023,100.0,b,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Hungary,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Ireland,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Ireland,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Ireland,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Iceland,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Iceland,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Iceland,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Italy,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Italy,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Italy,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Liechtenstein,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Liechtenstein,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Liechtenstein,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Lithuania,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Lithuania,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Lithuania,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Luxembourg,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Luxembourg,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Luxembourg,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Latvia,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Latvia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Latvia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Malta,2022,100.0,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Malta,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Malta,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Netherlands,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Netherlands,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Netherlands,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Norway,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Norway,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Norway,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Poland,2022,100.0,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Poland,2023,100.0,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Poland,2024,100.0,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Portugal,2022,100.0,bp,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Portugal,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Portugal,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Romania,2022,100.0,e,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Romania,2023,100.0,e,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Romania,2024,100.0,e,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Sweden,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Sweden,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Sweden,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Slovenia,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Slovenia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Slovenia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Slovakia,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Slovakia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Reporting country,Total,Percentage,Total,Slovakia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Austria,2022,47.6,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Austria,2023,48.7,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Austria,2024,48.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Belgium,2022,49.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Belgium,2023,50.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Belgium,2024,49.8,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Bulgaria,2022,50.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Bulgaria,2023,50.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Bulgaria,2024,49.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Switzerland,2022,50.8,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Switzerland,2023,51.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Switzerland,2024,51.6,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Cyprus,2022,56.6,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Cyprus,2023,56.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Cyprus,2024,53.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Czechia,2022,44.4,b,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Czechia,2023,51.6,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Czechia,2024,51.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Germany,2022,48.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Germany,2023,49.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Germany,2024,48.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Denmark,2022,51.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Denmark,2023,52.7,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Denmark,2024,52.4,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Estonia,2022,48.1,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Estonia,2023,50.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Estonia,2024,50.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Greece,2022,46.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Greece,2023,47.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Greece,2024,46.4,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Spain,2022,51.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Spain,2023,50.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Spain,2024,49.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,European Union - 27 countries (from 2020),2022,48.8,bep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,European Union - 27 countries (from 2020),2023,49.1,bep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,European Union - 27 countries (from 2020),2024,48.7,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Finland,2022,46.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Finland,2023,45.6,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Finland,2024,46.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,France,2021,50.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,France,2022,50.0,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,France,2023,50.3,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,France,2024,50.4,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Croatia,2022,39.7,b,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Croatia,2023,38.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Croatia,2024,36.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Hungary,2022,41.8,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Hungary,2023,43.7,b,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Hungary,2024,42.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Ireland,2022,49.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Ireland,2023,51.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Ireland,2024,51.8,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Iceland,2022,49.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Iceland,2023,51.1,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Iceland,2024,50.6,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Italy,2022,47.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Italy,2023,48.1,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Italy,2024,47.6,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Liechtenstein,2022,50.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Liechtenstein,2023,51.1,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Liechtenstein,2024,51.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Lithuania,2022,31.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Lithuania,2023,41.7,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Lithuania,2024,33.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Luxembourg,2022,51.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Luxembourg,2023,51.8,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Luxembourg,2024,51.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Latvia,2022,52.4,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Latvia,2023,52.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Latvia,2024,52.6,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Malta,2022,39.0,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Malta,2023,37.7,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Malta,2024,37.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Netherlands,2022,50.4,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Netherlands,2023,51.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Netherlands,2024,50.8,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Norway,2022,51.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Norway,2023,52.8,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Norway,2024,53.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Poland,2022,48.1,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Poland,2023,48.2,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Poland,2024,48.2,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Portugal,2022,48.9,bp,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Portugal,2023,48.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Portugal,2024,47.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Romania,2022,41.9,e,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Romania,2023,41.4,e,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Romania,2024,39.3,e,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor reporting country,Total,Percentage,Females,Sweden,2022,45.9,,
