DATAFLOW,LAST UPDATE,freq,sex,age,citizen,lev_perc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Portugal,2016,0.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Portugal,2017,1.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Portugal,2018,0.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Portugal,2019,1.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Portugal,2020,1.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Portugal,2021,1.2,b,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Portugal,2022,0.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Portugal,2023,1.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Romania,2015,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Romania,2016,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Romania,2017,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Romania,2018,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Romania,2019,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Romania,2020,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Romania,2021,,m,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Romania,2022,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Romania,2023,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Romania,2024,1.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Serbia,2015,5.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Serbia,2016,1.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Serbia,2017,2.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Serbia,2018,2.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Serbia,2019,2.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Serbia,2020,0.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Serbia,2021,3.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Serbia,2022,8.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Serbia,2023,4.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Sweden,2015,1.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Sweden,2016,0.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Sweden,2017,1.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Sweden,2018,1.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Sweden,2019,0.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Sweden,2020,1.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Sweden,2021,1.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Sweden,2022,1.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Sweden,2023,2.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Sweden,2024,2.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Slovenia,2015,0.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Slovenia,2016,1.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Slovenia,2017,1.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Slovenia,2018,1.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Slovenia,2019,1.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Slovenia,2020,0.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Slovenia,2021,0.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Slovenia,2022,2.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Slovenia,2023,1.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Slovenia,2024,0.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Slovakia,2015,0,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Slovakia,2016,0,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Slovakia,2017,0.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Slovakia,2018,5.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Slovakia,2019,5.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Slovakia,2020,4.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Slovakia,2021,2.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Slovakia,2022,2.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Slovakia,2023,1.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Türkiye,2015,0.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Türkiye,2016,0.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Türkiye,2017,0.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Türkiye,2018,0.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Türkiye,2019,0.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Türkiye,2020,0.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Türkiye,2021,0.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Türkiye,2022,0.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Türkiye,2023,1.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,United Kingdom,2015,1.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,United Kingdom,2016,0.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,United Kingdom,2017,1.4,b,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,United Kingdom,2018,1.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very bad,Percentage,Kosovo*,2018,1.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Albania,2017,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Albania,2018,97.4,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Albania,2019,54.3,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Albania,2020,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Albania,2021,56.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Austria,2015,33.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Austria,2016,35.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Austria,2017,32.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Austria,2018,33.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Austria,2019,33.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Austria,2020,36.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Austria,2021,31.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Austria,2022,32.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Austria,2023,29.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Belgium,2015,32.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Belgium,2016,31.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Belgium,2017,30.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Belgium,2018,28.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Belgium,2019,30.2,b,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Belgium,2020,33.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Belgium,2021,34.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Belgium,2022,34.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Belgium,2023,32.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Belgium,2024,35.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Bulgaria,2015,31.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Bulgaria,2016,28.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Bulgaria,2017,26.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Bulgaria,2018,19.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Bulgaria,2019,10.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Bulgaria,2020,6.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Bulgaria,2021,13.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Bulgaria,2022,9.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Bulgaria,2023,13.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Bulgaria,2024,16.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Switzerland,2015,34.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Switzerland,2016,32.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Switzerland,2017,36.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Switzerland,2018,35.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Switzerland,2019,35.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Switzerland,2020,40.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Switzerland,2021,39.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Switzerland,2022,34.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Switzerland,2023,33.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Cyprus,2015,67.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Cyprus,2016,49.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Cyprus,2017,56.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Cyprus,2018,54.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Cyprus,2019,53.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Cyprus,2020,51.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Cyprus,2021,56.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Cyprus,2022,59.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Cyprus,2023,54.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Cyprus,2024,55.7,b,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Czechia,2015,29.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Czechia,2016,26.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Czechia,2017,23.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Czechia,2018,28.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Czechia,2019,28.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Czechia,2020,29.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Czechia,2021,28.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Czechia,2022,26.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Czechia,2023,29.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Czechia,2024,29.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Germany,2015,23.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Germany,2016,25.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Germany,2017,24.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Germany,2018,22.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Germany,2019,21.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Germany,2020,24.7,b,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Germany,2021,29.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Germany,2022,27.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Germany,2023,25.4,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Germany,2024,23.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Denmark,2015,32.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Denmark,2016,35.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Denmark,2017,26.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Denmark,2018,28.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Denmark,2019,25.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Denmark,2020,37.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Denmark,2021,31.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Denmark,2022,19.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Denmark,2023,24.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Denmark,2024,30.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,22.3,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,23.8,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,25.3,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,25.4,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,24.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,28.3,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,28.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Foreign country,Very good,Percentage,Euro area - 18 countries (2014),2015,22.3,e,
