DATAFLOW,LAST UPDATE,freq,hhtyp,incgrp,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult 65 years or over,Total,Percentage,Türkiye,2023,38.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult 65 years or over,Total,Percentage,United Kingdom,2015,33.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult 65 years or over,Total,Percentage,United Kingdom,2016,31.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult 65 years or over,Total,Percentage,United Kingdom,2017,23.2,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult 65 years or over,Total,Percentage,United Kingdom,2018,25.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult 65 years or over,Total,Percentage,Kosovo*,2018,64.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Albania,2017,69.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Albania,2018,68.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Albania,2019,53.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Albania,2020,47.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Albania,2021,42.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Austria,2015,33.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Austria,2016,34.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Austria,2017,34.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Austria,2018,31.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Austria,2019,27.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Austria,2020,26.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Austria,2021,24.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Austria,2022,28.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Austria,2023,32.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Belgium,2015,38.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Belgium,2016,39.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Belgium,2017,39.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Belgium,2018,39.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Belgium,2019,39.7,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Belgium,2020,37.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Belgium,2021,37.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Belgium,2022,35.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Belgium,2023,34.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Belgium,2024,35.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Bulgaria,2015,70.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Bulgaria,2016,67.7,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Bulgaria,2017,66.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Bulgaria,2018,57.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Bulgaria,2019,56.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Bulgaria,2020,54.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Bulgaria,2021,47.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Bulgaria,2022,47.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Bulgaria,2023,49.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Bulgaria,2024,47.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Switzerland,2015,27.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Switzerland,2016,27.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Switzerland,2017,25.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Switzerland,2018,26.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Switzerland,2019,26.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Switzerland,2020,26.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Switzerland,2021,25.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Switzerland,2022,24.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Switzerland,2023,23.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Cyprus,2015,62.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Cyprus,2016,61.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Cyprus,2017,51.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Cyprus,2018,48.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Cyprus,2019,46.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Cyprus,2020,39.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Cyprus,2021,39.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Cyprus,2022,41.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Cyprus,2023,40.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Cyprus,2024,39.5,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Czechia,2015,48.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Czechia,2016,44.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Czechia,2017,40.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Czechia,2018,33.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Czechia,2019,28.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Czechia,2020,27.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Czechia,2021,26.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Czechia,2022,27.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Czechia,2023,27.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Czechia,2024,23.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Germany,2015,48.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Germany,2016,46.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Germany,2017,45.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Germany,2018,43.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Germany,2019,40.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Germany,2020,50.5,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Germany,2021,45.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Germany,2022,45.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Germany,2023,46.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Germany,2024,44.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Denmark,2015,39.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Denmark,2016,37.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Denmark,2017,41.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Denmark,2018,39.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Denmark,2019,42.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Denmark,2020,38.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Denmark,2021,38.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Denmark,2022,38.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Denmark,2023,40.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Denmark,2024,37.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,45.0,e,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,44.2,e,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,43.3,e,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,41.8,e,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,38.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,43.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,40.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area - 17 countries (2011-2013),2015,42.2,e,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area - 18 countries (2014),2015,44.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area - 18 countries (2014),2016,44.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area - 18 countries (2014),2017,43.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area - 18 countries (2014),2018,41.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area - 18 countries (2014),2019,38.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area - 18 countries (2014),2020,43.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area - 19 countries  (2015-2022),2015,45.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area - 19 countries  (2015-2022),2016,44.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area - 19 countries  (2015-2022),2017,43.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area - 19 countries  (2015-2022),2018,41.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area - 19 countries  (2015-2022),2019,38.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area - 19 countries  (2015-2022),2020,43.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area - 19 countries  (2015-2022),2021,40.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area – 20 countries (from 2023),2015,45.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area – 20 countries (from 2023),2016,44.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area – 20 countries (from 2023),2017,43.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area – 20 countries (from 2023),2018,41.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area – 20 countries (from 2023),2019,39.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area – 20 countries (from 2023),2020,43.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area – 20 countries (from 2023),2021,40.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area – 20 countries (from 2023),2022,40.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Euro area – 20 countries (from 2023),2023,40.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Estonia,2015,43.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Estonia,2016,42.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Estonia,2017,47.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Estonia,2018,42.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Estonia,2019,40.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Estonia,2020,39.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Estonia,2021,38.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Estonia,2022,37.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Estonia,2023,38.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Estonia,2024,39.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Greece,2015,56.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Greece,2016,53.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Greece,2017,54.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Greece,2018,54.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Greece,2019,51.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Greece,2020,61.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Greece,2021,54.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Greece,2022,59.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Greece,2023,50.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Spain,2015,44.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Spain,2016,41.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Spain,2017,42.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Spain,2018,38.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Spain,2019,36.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Spain,2020,39.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Spain,2021,39.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Spain,2022,40.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Spain,2023,42.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Spain,2024,42.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,46.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,45.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,43.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,42.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,39.6,e,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,European Union - 15 countries (1995-2004),2015,43.5,e,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,European Union - 27 countries (2007-2013),2015,46.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,European Union - 27 countries (2007-2013),2016,45.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,European Union - 27 countries (2007-2013),2017,43.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,European Union - 27 countries (2007-2013),2018,42.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,European Union - 27 countries (2007-2013),2019,39.5,e,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,European Union - 27 countries (from 2020),2015,46.2,e,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,European Union - 27 countries (from 2020),2016,45.1,e,
