DATAFLOW,LAST UPDATE,freq,c_birth,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Germany,2024,49.3,e,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Denmark,2022,51.5,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Denmark,2024,52.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Estonia,2022,57.1,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Estonia,2024,57.3,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Greece,2022,49.7,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Greece,2023,50.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Greece,2024,49.7,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Spain,2022,52.8,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Spain,2024,51.7,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,European Union - 27 countries (from 2020),2022,50.6,bep,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,European Union - 27 countries (from 2020),2023,50.6,bep,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,European Union - 27 countries (from 2020),2024,50.3,ep,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Finland,2022,49.1,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Finland,2023,48.8,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Finland,2024,49.1,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,France,2021,51.4,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,France,2022,51.2,p,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,France,2024,51.4,p,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Croatia,2022,53.7,b,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Croatia,2024,50.9,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Hungary,2022,45.9,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Hungary,2024,45.7,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Ireland,2022,50.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Ireland,2024,51.2,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Iceland,2022,52.2,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Iceland,2024,52.1,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Italy,2022,50.2,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Italy,2024,49.7,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Liechtenstein,2022,56.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Liechtenstein,2024,56.3,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Lithuania,2022,53.2,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Luxembourg,2022,50.8,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Luxembourg,2024,51.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Latvia,2022,59.7,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Latvia,2024,59.1,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Malta,2022,41.3,p,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Malta,2024,39.1,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Netherlands,2022,51.4,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Netherlands,2024,51.6,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Norway,2022,51.7,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Norway,2023,52.3,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Norway,2024,52.4,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Poland,2022,52.5,ep,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Poland,2023,52.6,ep,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Poland,2024,52.7,ep,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Portugal,2022,51.6,bp,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Portugal,2023,50.9,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Portugal,2024,49.2,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Romania,2022,48.7,e,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Romania,2024,42.4,e,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Sweden,2022,48.7,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Sweden,2024,48.9,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Slovenia,2022,39.6,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Slovenia,2024,40.1,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Slovakia,2022,47.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Slovakia,2024,46.8,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Females,Türkiye,2024,53.1,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Austria,2022,50.9,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Austria,2024,50.3,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Belgium,2022,49.8,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Belgium,2024,49.8,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Bulgaria,2022,49.4,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Bulgaria,2024,49.8,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Switzerland,2022,47.2,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Switzerland,2024,47.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Cyprus,2022,42.9,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Cyprus,2024,46.2,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Czechia,2022,56.3,b,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Czechia,2024,47.8,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Germany,2022,50.6,e,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Germany,2024,50.7,e,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Denmark,2022,48.5,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Denmark,2024,48.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Estonia,2022,42.9,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Estonia,2024,42.7,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Greece,2022,50.3,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Greece,2023,50.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Greece,2024,50.3,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Spain,2022,47.2,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Spain,2024,48.3,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,European Union - 27 countries (from 2020),2022,49.4,bep,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,European Union - 27 countries (from 2020),2023,49.4,bep,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,European Union - 27 countries (from 2020),2024,49.7,ep,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Finland,2022,50.9,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Finland,2023,51.2,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Finland,2024,50.9,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,France,2021,48.6,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,France,2022,48.8,p,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,France,2024,48.6,p,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Croatia,2022,46.3,b,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Croatia,2024,49.1,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Hungary,2022,54.1,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Hungary,2024,54.3,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Ireland,2022,50.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Ireland,2024,48.8,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Iceland,2022,47.8,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Iceland,2024,47.9,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Italy,2022,49.8,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Italy,2024,50.3,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Liechtenstein,2022,44.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Liechtenstein,2024,43.7,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Lithuania,2022,46.8,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Luxembourg,2022,49.2,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Luxembourg,2024,49.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Latvia,2022,40.3,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Latvia,2024,40.9,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Malta,2022,58.7,p,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Malta,2024,60.9,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Netherlands,2022,48.6,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Netherlands,2024,48.4,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Norway,2022,48.3,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Norway,2023,47.7,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Norway,2024,47.6,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Poland,2022,47.5,ep,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Poland,2023,47.4,ep,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Poland,2024,47.3,ep,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Portugal,2022,48.4,bp,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Portugal,2023,49.1,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Portugal,2024,50.8,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Romania,2022,51.3,e,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Romania,2024,57.6,e,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Sweden,2022,51.3,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Sweden,2024,51.1,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Slovenia,2022,60.4,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Slovenia,2024,59.9,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Slovakia,2022,53.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Slovakia,2024,53.2,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Türkiye,2024,46.9,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Austria,2022,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Austria,2024,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Belgium,2022,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Belgium,2024,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Bulgaria,2022,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Bulgaria,2024,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Switzerland,2022,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Switzerland,2024,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Cyprus,2022,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Cyprus,2024,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Czechia,2022,100.0,b,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Czechia,2024,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Germany,2022,100.0,e,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Germany,2024,100.0,e,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Denmark,2022,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Denmark,2024,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Estonia,2022,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Estonia,2024,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Greece,2022,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Greece,2023,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Greece,2024,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Spain,2022,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Spain,2024,100.0,,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,European Union - 27 countries (from 2020),2022,100.0,bep,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,European Union - 27 countries (from 2020),2023,100.0,bep,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,European Union - 27 countries (from 2020),2024,100.0,ep,
ESTAT:DEMO_POPPCCTB(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Finland,2022,100.0,,
