STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,isced11,International Standard Classification of Education (ISCED 2011),citizen,Country of citizenship,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,IT,Italy,2019,,34.5,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,IT,Italy,2020,,33.9,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,IT,Italy,2021,,36.3,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,IT,Italy,2022,,37.4,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,IT,Italy,2023,,40.1,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,IT,Italy,2024,,40.3,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2014,,54.6,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2015,,47.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2016,,44.9,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2017,,44.8,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2018,,37.0,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2019,,45.5,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2020,,48.5,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2021,,39.0,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2022,,37.3,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2023,,31.3,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2024,,34.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LU,Luxembourg,2014,,25.2,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LU,Luxembourg,2015,,23.6,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LU,Luxembourg,2016,,25.2,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LU,Luxembourg,2017,,24.7,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LU,Luxembourg,2018,,25.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LU,Luxembourg,2019,,22.9,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LU,Luxembourg,2020,,22.4,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LU,Luxembourg,2021,,19.6,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LU,Luxembourg,2022,,19.8,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LU,Luxembourg,2023,,20.8,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LU,Luxembourg,2024,,19.8,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LV,Latvia,2014,,71.1,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LV,Latvia,2015,,71.2,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LV,Latvia,2016,,71.1,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LV,Latvia,2017,,70.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LV,Latvia,2018,,70.2,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LV,Latvia,2019,,71.1,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LV,Latvia,2020,,68.1,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LV,Latvia,2021,,66.6,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LV,Latvia,2022,,64.3,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LV,Latvia,2023,,65.3,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,LV,Latvia,2024,,64.1,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,MT,Malta,2014,,26.0,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,MT,Malta,2015,,27.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,MT,Malta,2016,,36.7,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,MT,Malta,2017,,30.3,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,MT,Malta,2018,,28.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,MT,Malta,2019,,28.2,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,MT,Malta,2020,,30.0,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,MT,Malta,2021,,32.4,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,MT,Malta,2022,,36.7,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,MT,Malta,2023,,38.4,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,MT,Malta,2024,,34.8,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,NL,Netherlands,2014,,40.9,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,NL,Netherlands,2015,,37.0,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,NL,Netherlands,2016,,38.5,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,NL,Netherlands,2017,,39.5,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,NL,Netherlands,2018,,38.5,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,NL,Netherlands,2019,,28.0,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,NL,Netherlands,2020,,27.0,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,NL,Netherlands,2021,,22.3,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,NL,Netherlands,2022,,22.0,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,NL,Netherlands,2023,,20.6,,,,,
