DATAFLOW,LAST UPDATE,freq,leg_stat,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Hungary,2015,75299,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Hungary,2016,73915,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Hungary,2017,68280,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Hungary,2019,108483,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Hungary,2020,111677,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Hungary,2021,119159,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Hungary,2022,116642,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Ireland,2009,90193,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Ireland,2010,84139,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Ireland,2011,76881,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Ireland,2012,65161,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Iceland,2008,3224,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Iceland,2011,1957,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Iceland,2012,2611,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Iceland,2013,2837,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Iceland,2014,2489,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Iceland,2015,2395,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Iceland,2016,2333,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Iceland,2017,2286,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Iceland,2018,2419,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Iceland,2019,2784,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Iceland,2020,2643,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Iceland,2021,2164,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Iceland,2022,2012,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Italy,2008,563948,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Italy,2009,1577949,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Italy,2010,1561537,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Italy,2011,1543054,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Italy,2012,1567225,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Italy,2013,1578135,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Italy,2014,1648465,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Italy,2015,1610495,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Italy,2016,1546612,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Italy,2017,1424399,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Italy,2018,1861598,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Liechtenstein,2008,2089,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Liechtenstein,2009,2967,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Liechtenstein,2010,2864,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Liechtenstein,2011,1066,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Liechtenstein,2012,1086,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Liechtenstein,2014,1078,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Liechtenstein,2015,1008,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Liechtenstein,2016,964,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Liechtenstein,2017,1087,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Liechtenstein,2018,1051,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Liechtenstein,2020,1284,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Liechtenstein,2021,1215,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Liechtenstein,2022,1393,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Lithuania,2008,16630,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Lithuania,2009,17610,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Lithuania,2010,18275,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Lithuania,2011,18436,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Lithuania,2012,20283,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Lithuania,2013,22945,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Lithuania,2014,22742,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Lithuania,2015,19661,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Lithuania,2016,17612,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Lithuania,2017,24899,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Lithuania,2018,21128,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Lithuania,2019,19019,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Lithuania,2020,18023,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Lithuania,2021,16278,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Lithuania,2022,16143,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Luxembourg,2016,16232,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Luxembourg,2017,14172,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Luxembourg,2018,10443,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Luxembourg,2019,10942,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Luxembourg,2020,9468,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Luxembourg,2021,9786,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Luxembourg,2022,10216,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Latvia,2008,12685,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Latvia,2009,12328,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Latvia,2010,10937,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Latvia,2011,12890,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Latvia,2012,13563,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Latvia,2013,12397,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Latvia,2014,9164,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Latvia,2015,10060,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Latvia,2016,12580,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Latvia,2017,9785,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Latvia,2018,9375,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Latvia,2019,9408,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Latvia,2020,9233,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Latvia,2021,8811,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Latvia,2022,8548,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Montenegro,2008,8677,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Montenegro,2009,7126,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Montenegro,2010,5588,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Montenegro,2011,5684,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Montenegro,2012,5554,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Montenegro,2013,7745,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Montenegro,2014,7393,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Montenegro,2015,6953,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Montenegro,2016,7334,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Montenegro,2017,7837,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Montenegro,2018,8642,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Montenegro,2019,8658,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Montenegro,2020,10134,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Montenegro,2021,10039,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Montenegro,2022,9161,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,North Macedonia,2008,26409,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,North Macedonia,2009,30404,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,North Macedonia,2010,30004,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,North Macedonia,2011,31284,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,North Macedonia,2012,31860,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,North Macedonia,2013,34436,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,North Macedonia,2014,37164,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,North Macedonia,2017,21460,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,North Macedonia,2019,12780,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,North Macedonia,2020,14314,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,North Macedonia,2021,12822,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,North Macedonia,2022,12902,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Malta,2009,1844,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Malta,2011,1577,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Malta,2012,1571,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Malta,2013,2903,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Malta,2014,2858,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Malta,2015,2697,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Malta,2016,1720,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Malta,2017,2311,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Netherlands,2008,252197,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Netherlands,2009,226509,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Netherlands,2010,208420,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Netherlands,2011,227953,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Netherlands,2012,222851,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Netherlands,2013,206328,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Netherlands,2014,208288,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Netherlands,2015,187950,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Netherlands,2016,186386,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Netherlands,2017,170789,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Netherlands,2018,166355,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Netherlands,2019,184416,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Netherlands,2020,168656,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Netherlands,2021,160641,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Netherlands,2022,179383,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Norway,2008,69958,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Norway,2009,66920,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Norway,2010,68185,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Norway,2011,66699,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Norway,2012,65654,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Norway,2013,66696,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Norway,2014,64977,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Norway,2015,64274,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Norway,2016,64500,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Norway,2017,57781,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Norway,2018,55414,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Norway,2019,53183,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Norway,2020,49948,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Norway,2021,46737,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Norway,2022,45053,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Poland,2008,555091,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Poland,2009,557119,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Poland,2010,549815,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Poland,2011,560949,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Poland,2012,533408,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Poland,2013,505927,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Poland,2014,361825,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Poland,2015,393819,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Poland,2016,302803,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Poland,2017,269512,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Poland,2018,269002,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Poland,2019,286620,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Poland,2020,260763,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Poland,2021,302338,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Poland,2022,291943,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Portugal,2008,141109,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Portugal,2009,125260,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Portugal,2010,124186,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Portugal,2011,120604,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Portugal,2012,120719,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Portugal,2013,110682,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Portugal,2014,80519,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Portugal,2015,90069,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Portugal,2016,85547,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Portugal,2017,78158,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Portugal,2018,69788,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Portugal,2019,67461,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Portugal,2020,51330,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Portugal,2021,63633,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Portugal,2022,67612,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Romania,2008,45073,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Romania,2009,49743,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Romania,2010,56949,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Romania,2011,60980,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Romania,2012,59739,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Romania,2013,65711,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Romania,2014,50342,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Romania,2015,58909,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Romania,2016,145851,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Romania,2017,132313,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Romania,2018,133354,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Romania,2019,133339,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Romania,2020,120231,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Romania,2021,125410,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Romania,2022,124858,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Serbia,2008,61740,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Serbia,2009,63771,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Serbia,2010,54908,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Serbia,2011,54939,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Serbia,2012,58955,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Serbia,2013,58423,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Serbia,2014,41011,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Serbia,2015,43569,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Serbia,2016,44963,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Serbia,2017,105084,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Serbia,2018,111546,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Serbia,2019,104027,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Serbia,2020,92072,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Serbia,2021,90260,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Prosecuted person,Total,Number,Serbia,2022,86788,,
