DATAFLOW,LAST UPDATE,freq,unit,indic_il,citizen,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Reporting country,Total,18 years or over,United Kingdom,2018,21924,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Reporting country,Total,18 years or over,Kosovo*,2018,2100,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Albania,2017,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Albania,2018,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Albania,2019,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Albania,2020,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Albania,2021,2150,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Austria,2015,16402,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Austria,2016,15206,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Austria,2017,16781,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Austria,2018,18492,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Austria,2019,19090,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Austria,2020,18261,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Austria,2021,19093,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Austria,2022,19311,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Austria,2023,20724,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Belgium,2015,12590,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Belgium,2016,13253,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Belgium,2017,13204,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Belgium,2018,14326,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Belgium,2019,16700,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Belgium,2020,16361,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Belgium,2021,17600,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Belgium,2022,19181,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Belgium,2023,19363,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Belgium,2024,21032,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Bulgaria,2015,4362,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Bulgaria,2016,4042,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Bulgaria,2017,4497,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Bulgaria,2018,3709,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Bulgaria,2019,4899,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Bulgaria,2020,4131,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Bulgaria,2021,3195,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Bulgaria,2022,3829,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Bulgaria,2023,4775,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Bulgaria,2024,5288,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Switzerland,2015,31585,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Switzerland,2016,34604,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Switzerland,2017,34956,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Switzerland,2018,32631,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Switzerland,2019,31725,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Switzerland,2020,32627,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Switzerland,2021,33476,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Switzerland,2022,34568,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Switzerland,2023,37345,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Cyprus,2015,11827,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Cyprus,2016,12574,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Cyprus,2017,12457,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Cyprus,2018,12064,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Cyprus,2019,12626,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Cyprus,2020,12902,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Cyprus,2021,12657,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Cyprus,2022,13345,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Cyprus,2023,14227,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Cyprus,2024,15921,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Czechia,2015,7172,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Czechia,2016,8152,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Czechia,2017,7761,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Czechia,2018,9015,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Czechia,2019,11376,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Czechia,2020,11726,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Czechia,2021,11504,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Czechia,2022,12058,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Czechia,2023,11393,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Czechia,2024,13954,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2015,16206,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2016,15878,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2017,16159,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2018,18880,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2019,19317,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2020,19443,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2021,18113,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2022,18762,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2023,19385,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2024,20446,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2015,21365,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2016,24311,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2017,23409,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2018,23212,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2019,24186,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2020,21625,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2021,25112,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2022,25484,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2023,25078,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2024,29822,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,11707,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,11821,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,12091,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,12749,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,12962,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,15022,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,14551,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 18 countries (2014),2015,11714,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 18 countries (2014),2016,11835,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 18 countries (2014),2017,12101,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 18 countries (2014),2018,12760,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 18 countries (2014),2019,12974,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 18 countries (2014),2020,15029,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 19 countries  (2015-2022),2015,11707,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 19 countries  (2015-2022),2016,11821,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 19 countries  (2015-2022),2017,12091,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 19 countries  (2015-2022),2018,12749,e,
