sex,citizen,geo,year,OBS_VALUE
Males,EU27 countries (from 2020) except reporting country,Latvia,2016,
Males,EU27 countries (from 2020) except reporting country,Latvia,2017,
Males,EU27 countries (from 2020) except reporting country,Latvia,2018,
Males,EU27 countries (from 2020) except reporting country,Latvia,2019,
Males,EU27 countries (from 2020) except reporting country,Latvia,2020,
Males,EU27 countries (from 2020) except reporting country,Latvia,2021,
Males,EU27 countries (from 2020) except reporting country,Latvia,2022,
Males,EU27 countries (from 2020) except reporting country,Latvia,2023,
Males,EU27 countries (from 2020) except reporting country,Latvia,2024,
Males,EU27 countries (from 2020) except reporting country,Montenegro,2011,
Males,EU27 countries (from 2020) except reporting country,Montenegro,2012,
Males,EU27 countries (from 2020) except reporting country,Montenegro,2013,
Males,EU27 countries (from 2020) except reporting country,Montenegro,2014,
Males,EU27 countries (from 2020) except reporting country,Montenegro,2015,
Males,EU27 countries (from 2020) except reporting country,Montenegro,2016,
Males,EU27 countries (from 2020) except reporting country,Montenegro,2017,
Males,EU27 countries (from 2020) except reporting country,Montenegro,2018,
Males,EU27 countries (from 2020) except reporting country,Montenegro,2019,
Males,EU27 countries (from 2020) except reporting country,Montenegro,2020,
Males,EU27 countries (from 2020) except reporting country,North Macedonia,2008,
Males,EU27 countries (from 2020) except reporting country,North Macedonia,2010,
Males,EU27 countries (from 2020) except reporting country,North Macedonia,2011,
Males,EU27 countries (from 2020) except reporting country,North Macedonia,2012,
Males,EU27 countries (from 2020) except reporting country,North Macedonia,2013,
Males,EU27 countries (from 2020) except reporting country,North Macedonia,2014,
Males,EU27 countries (from 2020) except reporting country,North Macedonia,2015,
Males,EU27 countries (from 2020) except reporting country,North Macedonia,2016,
Males,EU27 countries (from 2020) except reporting country,North Macedonia,2017,
Males,EU27 countries (from 2020) except reporting country,North Macedonia,2018,
Males,EU27 countries (from 2020) except reporting country,North Macedonia,2020,
Males,EU27 countries (from 2020) except reporting country,Malta,2008,
Males,EU27 countries (from 2020) except reporting country,Malta,2009,
Males,EU27 countries (from 2020) except reporting country,Malta,2010,
Males,EU27 countries (from 2020) except reporting country,Malta,2011,
Males,EU27 countries (from 2020) except reporting country,Malta,2012,
Males,EU27 countries (from 2020) except reporting country,Malta,2013,
Males,EU27 countries (from 2020) except reporting country,Malta,2014,
Males,EU27 countries (from 2020) except reporting country,Malta,2015,
Males,EU27 countries (from 2020) except reporting country,Malta,2016,
Males,EU27 countries (from 2020) except reporting country,Malta,2017,4.1
Males,EU27 countries (from 2020) except reporting country,Malta,2018,4.3
Males,EU27 countries (from 2020) except reporting country,Malta,2019,
Males,EU27 countries (from 2020) except reporting country,Malta,2020,3.3
Males,EU27 countries (from 2020) except reporting country,Malta,2021,3.8
Males,EU27 countries (from 2020) except reporting country,Malta,2022,2.8
Males,EU27 countries (from 2020) except reporting country,Malta,2023,
Males,EU27 countries (from 2020) except reporting country,Malta,2024,2.6
Males,EU27 countries (from 2020) except reporting country,Netherlands,2008,5.4
Males,EU27 countries (from 2020) except reporting country,Netherlands,2009,4.6
Males,EU27 countries (from 2020) except reporting country,Netherlands,2010,4.2
Males,EU27 countries (from 2020) except reporting country,Netherlands,2011,4.5
Males,EU27 countries (from 2020) except reporting country,Netherlands,2012,5.7
Males,EU27 countries (from 2020) except reporting country,Netherlands,2013,7.3
Males,EU27 countries (from 2020) except reporting country,Netherlands,2014,5.9
Males,EU27 countries (from 2020) except reporting country,Netherlands,2015,8.5
Males,EU27 countries (from 2020) except reporting country,Netherlands,2016,6.7
Males,EU27 countries (from 2020) except reporting country,Netherlands,2017,3.9
Males,EU27 countries (from 2020) except reporting country,Netherlands,2018,3.1
Males,EU27 countries (from 2020) except reporting country,Netherlands,2019,3.2
Males,EU27 countries (from 2020) except reporting country,Netherlands,2020,2.8
Males,EU27 countries (from 2020) except reporting country,Netherlands,2021,5.4
Males,EU27 countries (from 2020) except reporting country,Netherlands,2022,2.3
Males,EU27 countries (from 2020) except reporting country,Netherlands,2023,4.0
Males,EU27 countries (from 2020) except reporting country,Netherlands,2024,4.2
Males,EU27 countries (from 2020) except reporting country,Norway,2008,
Males,EU27 countries (from 2020) except reporting country,Norway,2009,5.5
Males,EU27 countries (from 2020) except reporting country,Norway,2010,6.7
Males,EU27 countries (from 2020) except reporting country,Norway,2011,5.5
Males,EU27 countries (from 2020) except reporting country,Norway,2012,4.4
Males,EU27 countries (from 2020) except reporting country,Norway,2013,5.1
Males,EU27 countries (from 2020) except reporting country,Norway,2014,7.1
Males,EU27 countries (from 2020) except reporting country,Norway,2015,8.2
Males,EU27 countries (from 2020) except reporting country,Norway,2016,6.6
Males,EU27 countries (from 2020) except reporting country,Norway,2017,5.6
Males,EU27 countries (from 2020) except reporting country,Norway,2018,4.8
Males,EU27 countries (from 2020) except reporting country,Norway,2019,6.2
Males,EU27 countries (from 2020) except reporting country,Norway,2020,7.7
Males,EU27 countries (from 2020) except reporting country,Norway,2021,6.8
Males,EU27 countries (from 2020) except reporting country,Norway,2022,
Males,EU27 countries (from 2020) except reporting country,Norway,2023,5.3
Males,EU27 countries (from 2020) except reporting country,Norway,2024,5.0
Males,EU27 countries (from 2020) except reporting country,Poland,2008,
Males,EU27 countries (from 2020) except reporting country,Poland,2009,
Males,EU27 countries (from 2020) except reporting country,Poland,2010,
Males,EU27 countries (from 2020) except reporting country,Poland,2011,
Males,EU27 countries (from 2020) except reporting country,Poland,2012,
Males,EU27 countries (from 2020) except reporting country,Poland,2013,
Males,EU27 countries (from 2020) except reporting country,Poland,2014,
Males,EU27 countries (from 2020) except reporting country,Poland,2015,
Males,EU27 countries (from 2020) except reporting country,Poland,2016,
Males,EU27 countries (from 2020) except reporting country,Poland,2017,
Males,EU27 countries (from 2020) except reporting country,Poland,2018,
Males,EU27 countries (from 2020) except reporting country,Poland,2019,
Males,EU27 countries (from 2020) except reporting country,Poland,2020,
Males,EU27 countries (from 2020) except reporting country,Poland,2021,
Males,EU27 countries (from 2020) except reporting country,Poland,2022,
Males,EU27 countries (from 2020) except reporting country,Poland,2023,
Males,EU27 countries (from 2020) except reporting country,Poland,2024,
Males,EU27 countries (from 2020) except reporting country,Portugal,2008,
Males,EU27 countries (from 2020) except reporting country,Portugal,2009,
Males,EU27 countries (from 2020) except reporting country,Portugal,2010,
Males,EU27 countries (from 2020) except reporting country,Portugal,2011,
Males,EU27 countries (from 2020) except reporting country,Portugal,2012,
Males,EU27 countries (from 2020) except reporting country,Portugal,2013,
Males,EU27 countries (from 2020) except reporting country,Portugal,2014,
Males,EU27 countries (from 2020) except reporting country,Portugal,2015,
Males,EU27 countries (from 2020) except reporting country,Portugal,2016,
Males,EU27 countries (from 2020) except reporting country,Portugal,2017,
Males,EU27 countries (from 2020) except reporting country,Portugal,2018,
Males,EU27 countries (from 2020) except reporting country,Portugal,2019,
Males,EU27 countries (from 2020) except reporting country,Portugal,2020,
Males,EU27 countries (from 2020) except reporting country,Portugal,2021,
Males,EU27 countries (from 2020) except reporting country,Portugal,2022,
Males,EU27 countries (from 2020) except reporting country,Portugal,2023,
Males,EU27 countries (from 2020) except reporting country,Portugal,2024,
Males,EU27 countries (from 2020) except reporting country,Romania,2008,
Males,EU27 countries (from 2020) except reporting country,Romania,2009,
Males,EU27 countries (from 2020) except reporting country,Romania,2010,
Males,EU27 countries (from 2020) except reporting country,Romania,2011,
Males,EU27 countries (from 2020) except reporting country,Romania,2012,
Males,EU27 countries (from 2020) except reporting country,Romania,2013,
Males,EU27 countries (from 2020) except reporting country,Romania,2014,
Males,EU27 countries (from 2020) except reporting country,Romania,2015,
Males,EU27 countries (from 2020) except reporting country,Romania,2016,
Males,EU27 countries (from 2020) except reporting country,Romania,2017,
Males,EU27 countries (from 2020) except reporting country,Romania,2018,
Males,EU27 countries (from 2020) except reporting country,Romania,2019,
Males,EU27 countries (from 2020) except reporting country,Romania,2020,
Males,EU27 countries (from 2020) except reporting country,Romania,2021,
Males,EU27 countries (from 2020) except reporting country,Romania,2022,
Males,EU27 countries (from 2020) except reporting country,Romania,2023,
Males,EU27 countries (from 2020) except reporting country,Romania,2024,
Males,EU27 countries (from 2020) except reporting country,Serbia,2010,
Males,EU27 countries (from 2020) except reporting country,Serbia,2011,
Males,EU27 countries (from 2020) except reporting country,Serbia,2012,
Males,EU27 countries (from 2020) except reporting country,Serbia,2013,
Males,EU27 countries (from 2020) except reporting country,Serbia,2014,
Males,EU27 countries (from 2020) except reporting country,Serbia,2015,
Males,EU27 countries (from 2020) except reporting country,Serbia,2016,
Males,EU27 countries (from 2020) except reporting country,Serbia,2017,
Males,EU27 countries (from 2020) except reporting country,Serbia,2018,
Males,EU27 countries (from 2020) except reporting country,Serbia,2019,
Males,EU27 countries (from 2020) except reporting country,Serbia,2020,
Males,EU27 countries (from 2020) except reporting country,Serbia,2021,
Males,EU27 countries (from 2020) except reporting country,Serbia,2022,
Males,EU27 countries (from 2020) except reporting country,Serbia,2023,
Males,EU27 countries (from 2020) except reporting country,Serbia,2024,
Males,EU27 countries (from 2020) except reporting country,Sweden,2008,5.6
Males,EU27 countries (from 2020) except reporting country,Sweden,2009,8.5
Males,EU27 countries (from 2020) except reporting country,Sweden,2010,9.3
Males,EU27 countries (from 2020) except reporting country,Sweden,2011,8.0
Males,EU27 countries (from 2020) except reporting country,Sweden,2012,8.6
Males,EU27 countries (from 2020) except reporting country,Sweden,2013,9.7
Males,EU27 countries (from 2020) except reporting country,Sweden,2014,10.6
Males,EU27 countries (from 2020) except reporting country,Sweden,2015,7.1
Males,EU27 countries (from 2020) except reporting country,Sweden,2016,8.0
Males,EU27 countries (from 2020) except reporting country,Sweden,2017,8.1
Males,EU27 countries (from 2020) except reporting country,Sweden,2018,4.6
Males,EU27 countries (from 2020) except reporting country,Sweden,2019,6.0
Males,EU27 countries (from 2020) except reporting country,Sweden,2020,8.1
Males,EU27 countries (from 2020) except reporting country,Sweden,2021,5.8
Males,EU27 countries (from 2020) except reporting country,Sweden,2022,5.5
Males,EU27 countries (from 2020) except reporting country,Sweden,2023,7.2
Males,EU27 countries (from 2020) except reporting country,Sweden,2024,9.1
Males,EU27 countries (from 2020) except reporting country,Slovenia,2008,
Males,EU27 countries (from 2020) except reporting country,Slovenia,2009,
Males,EU27 countries (from 2020) except reporting country,Slovenia,2010,
Males,EU27 countries (from 2020) except reporting country,Slovenia,2011,
Males,EU27 countries (from 2020) except reporting country,Slovenia,2012,
Males,EU27 countries (from 2020) except reporting country,Slovenia,2013,17.4
Males,EU27 countries (from 2020) except reporting country,Slovenia,2014,
Males,EU27 countries (from 2020) except reporting country,Slovenia,2015,
Males,EU27 countries (from 2020) except reporting country,Slovenia,2016,
Males,EU27 countries (from 2020) except reporting country,Slovenia,2017,
Males,EU27 countries (from 2020) except reporting country,Slovenia,2018,
Males,EU27 countries (from 2020) except reporting country,Slovenia,2019,
Males,EU27 countries (from 2020) except reporting country,Slovenia,2020,
