citizen,lev_perc,geo,TIME_PERIOD,OBS_VALUE
Foreign country,Very good or good,Cyprus,2018,85.8
Foreign country,Very good or good,Cyprus,2019,87.2
Foreign country,Very good or good,Cyprus,2020,88.7
Foreign country,Very good or good,Cyprus,2021,88.4
Foreign country,Very good or good,Cyprus,2022,89.9
Foreign country,Very good or good,Cyprus,2023,89.3
Foreign country,Very good or good,Cyprus,2024,88.2
Foreign country,Very good or good,Czechia,2015,78.8
Foreign country,Very good or good,Czechia,2016,78.7
Foreign country,Very good or good,Czechia,2017,83.8
Foreign country,Very good or good,Czechia,2018,83.2
Foreign country,Very good or good,Czechia,2019,87.9
Foreign country,Very good or good,Czechia,2020,82.1
Foreign country,Very good or good,Czechia,2021,68.0
Foreign country,Very good or good,Czechia,2022,67.7
Foreign country,Very good or good,Czechia,2023,84.5
Foreign country,Very good or good,Czechia,2024,85.2
Foreign country,Very good or good,Germany,2015,68.8
Foreign country,Very good or good,Germany,2016,73.1
Foreign country,Very good or good,Germany,2017,71.5
Foreign country,Very good or good,Germany,2018,70.0
Foreign country,Very good or good,Germany,2019,71.3
Foreign country,Very good or good,Germany,2020,68.1
Foreign country,Very good or good,Germany,2021,71.5
Foreign country,Very good or good,Germany,2022,71.8
Foreign country,Very good or good,Germany,2023,72.9
Foreign country,Very good or good,Germany,2024,70.0
Foreign country,Very good or good,Denmark,2015,77.2
Foreign country,Very good or good,Denmark,2016,75.9
Foreign country,Very good or good,Denmark,2017,72.6
Foreign country,Very good or good,Denmark,2018,68.6
Foreign country,Very good or good,Denmark,2019,74.4
Foreign country,Very good or good,Denmark,2020,80.8
Foreign country,Very good or good,Denmark,2021,78.0
Foreign country,Very good or good,Denmark,2022,68.2
Foreign country,Very good or good,Denmark,2023,70.9
Foreign country,Very good or good,Denmark,2024,78.9
Foreign country,Very good or good,Estonia,2015,27.8
Foreign country,Very good or good,Estonia,2016,29.5
Foreign country,Very good or good,Estonia,2017,32.8
Foreign country,Very good or good,Estonia,2018,34.4
Foreign country,Very good or good,Estonia,2019,37.9
Foreign country,Very good or good,Estonia,2020,41.5
Foreign country,Very good or good,Estonia,2021,41.8
Foreign country,Very good or good,Estonia,2022,40.8
Foreign country,Very good or good,Estonia,2023,46.5
Foreign country,Very good or good,Estonia,2024,51.3
Foreign country,Very good or good,Greece,2015,85.8
Foreign country,Very good or good,Greece,2016,85.5
Foreign country,Very good or good,Greece,2017,85.2
Foreign country,Very good or good,Greece,2018,85.8
Foreign country,Very good or good,Greece,2019,89.7
Foreign country,Very good or good,Greece,2020,87.7
Foreign country,Very good or good,Greece,2021,90.2
Foreign country,Very good or good,Greece,2022,89.9
Foreign country,Very good or good,Greece,2023,88.9
Foreign country,Very good or good,Spain,2015,77.1
Foreign country,Very good or good,Spain,2016,79.4
Foreign country,Very good or good,Spain,2017,80.0
Foreign country,Very good or good,Spain,2018,80.4
Foreign country,Very good or good,Spain,2019,83.5
Foreign country,Very good or good,Spain,2020,76.9
Foreign country,Very good or good,Spain,2021,74.2
Foreign country,Very good or good,Spain,2022,72.8
Foreign country,Very good or good,Spain,2023,71.7
Foreign country,Very good or good,Spain,2024,74.3
Foreign country,Very good or good,Finland,2015,70.3
Foreign country,Very good or good,Finland,2016,76.9
Foreign country,Very good or good,Finland,2017,76.6
Foreign country,Very good or good,Finland,2018,80.1
Foreign country,Very good or good,Finland,2019,79.4
Foreign country,Very good or good,Finland,2020,74.9
Foreign country,Very good or good,Finland,2021,79.5
Foreign country,Very good or good,Finland,2022,66.8
Foreign country,Very good or good,Finland,2023,72.0
Foreign country,Very good or good,Finland,2024,75.0
Foreign country,Very good or good,France,2015,60.9
Foreign country,Very good or good,France,2016,62.0
Foreign country,Very good or good,France,2017,62.0
Foreign country,Very good or good,France,2018,64.8
Foreign country,Very good or good,France,2019,62.8
Foreign country,Very good or good,France,2020,64.4
Foreign country,Very good or good,France,2021,64.2
Foreign country,Very good or good,France,2022,62.9
Foreign country,Very good or good,France,2023,62.6
Foreign country,Very good or good,Croatia,2015,79.4
Foreign country,Very good or good,Croatia,2016,72.2
Foreign country,Very good or good,Croatia,2017,70.8
Foreign country,Very good or good,Croatia,2018,67.6
Foreign country,Very good or good,Croatia,2019,59.2
Foreign country,Very good or good,Croatia,2020,69.5
Foreign country,Very good or good,Croatia,2021,70.7
Foreign country,Very good or good,Croatia,2022,74.1
Foreign country,Very good or good,Croatia,2023,78.4
Foreign country,Very good or good,Hungary,2015,76.6
Foreign country,Very good or good,Hungary,2016,86.8
Foreign country,Very good or good,Hungary,2017,67.9
Foreign country,Very good or good,Hungary,2018,54.8
Foreign country,Very good or good,Hungary,2019,66.4
Foreign country,Very good or good,Hungary,2020,63.7
Foreign country,Very good or good,Hungary,2021,63.4
Foreign country,Very good or good,Hungary,2022,67.2
Foreign country,Very good or good,Hungary,2023,81.9
Foreign country,Very good or good,Hungary,2024,84.9
Foreign country,Very good or good,Ireland,2015,88.7
Foreign country,Very good or good,Ireland,2016,88.7
Foreign country,Very good or good,Ireland,2017,87.8
Foreign country,Very good or good,Ireland,2018,88.5
Foreign country,Very good or good,Ireland,2019,88.6
Foreign country,Very good or good,Ireland,2020,90.8
Foreign country,Very good or good,Ireland,2021,83.1
Foreign country,Very good or good,Ireland,2022,87.4
Foreign country,Very good or good,Ireland,2023,84.2
Foreign country,Very good or good,Iceland,2015,81.8
Foreign country,Very good or good,Iceland,2016,83.1
Foreign country,Very good or good,Iceland,2017,89.3
Foreign country,Very good or good,Iceland,2018,86.4
Foreign country,Very good or good,Iceland,2019,85.9
Foreign country,Very good or good,Iceland,2020,79.3
Foreign country,Very good or good,Italy,2015,76.7
Foreign country,Very good or good,Italy,2016,84.3
Foreign country,Very good or good,Italy,2017,91.7
Foreign country,Very good or good,Italy,2018,86.4
Foreign country,Very good or good,Italy,2019,85.9
Foreign country,Very good or good,Italy,2021,81.9
Foreign country,Very good or good,Italy,2022,80.3
Foreign country,Very good or good,Italy,2023,83.6
Foreign country,Very good or good,Italy,2024,85.2
Foreign country,Very good or good,Lithuania,2015,43.0
Foreign country,Very good or good,Lithuania,2016,47.6
Foreign country,Very good or good,Lithuania,2017,54.2
Foreign country,Very good or good,Lithuania,2018,40.4
Foreign country,Very good or good,Lithuania,2019,50.5
Foreign country,Very good or good,Lithuania,2020,61.9
Foreign country,Very good or good,Lithuania,2021,43.7
Foreign country,Very good or good,Lithuania,2022,65.9
Foreign country,Very good or good,Lithuania,2023,52.4
Foreign country,Very good or good,Luxembourg,2015,70.6
Foreign country,Very good or good,Luxembourg,2016,69.8
Foreign country,Very good or good,Luxembourg,2017,72.2
Foreign country,Very good or good,Luxembourg,2018,69.7
Foreign country,Very good or good,Luxembourg,2019,73.6
Foreign country,Very good or good,Luxembourg,2020,73.6
Foreign country,Very good or good,Luxembourg,2021,75.5
Foreign country,Very good or good,Luxembourg,2022,74.8
Foreign country,Very good or good,Luxembourg,2023,72.5
Foreign country,Very good or good,Luxembourg,2024,72.2
Foreign country,Very good or good,Latvia,2015,29.0
Foreign country,Very good or good,Latvia,2016,30.0
Foreign country,Very good or good,Latvia,2017,25.7
Foreign country,Very good or good,Latvia,2018,27.2
Foreign country,Very good or good,Latvia,2019,27.8
Foreign country,Very good or good,Latvia,2020,31.4
Foreign country,Very good or good,Latvia,2021,28.7
Foreign country,Very good or good,Latvia,2022,29.4
Foreign country,Very good or good,Latvia,2023,26.1
Foreign country,Very good or good,Latvia,2024,28.0
Foreign country,Very good or good,Montenegro,2015,68.6
Foreign country,Very good or good,Montenegro,2016,69.6
Foreign country,Very good or good,Montenegro,2017,70.1
Foreign country,Very good or good,Montenegro,2018,62.6
Foreign country,Very good or good,Montenegro,2019,62.1
Foreign country,Very good or good,Montenegro,2020,64.6
Foreign country,Very good or good,Montenegro,2021,72.8
Foreign country,Very good or good,Montenegro,2022,76.0
Foreign country,Very good or good,North Macedonia,2015,63.6
Foreign country,Very good or good,North Macedonia,2016,56.8
Foreign country,Very good or good,North Macedonia,2017,49.3
Foreign country,Very good or good,North Macedonia,2018,59.0
Foreign country,Very good or good,North Macedonia,2019,62.4
Foreign country,Very good or good,North Macedonia,2020,66.4
Foreign country,Very good or good,Malta,2015,84.0
Foreign country,Very good or good,Malta,2016,88.2
Foreign country,Very good or good,Malta,2017,88.1
Foreign country,Very good or good,Malta,2018,89.4
Foreign country,Very good or good,Malta,2019,89.5
Foreign country,Very good or good,Malta,2020,91.0
Foreign country,Very good or good,Malta,2021,89.3
Foreign country,Very good or good,Malta,2022,89.2
Foreign country,Very good or good,Malta,2023,90.7
Foreign country,Very good or good,Netherlands,2015,85.3
Foreign country,Very good or good,Netherlands,2016,75.3
Foreign country,Very good or good,Netherlands,2017,74.4
Foreign country,Very good or good,Netherlands,2018,79.6
Foreign country,Very good or good,Netherlands,2019,72.9
Foreign country,Very good or good,Netherlands,2020,82.3
Foreign country,Very good or good,Netherlands,2021,70.3
Foreign country,Very good or good,Netherlands,2022,68.1
Foreign country,Very good or good,Netherlands,2023,72.2
Foreign country,Very good or good,Netherlands,2024,67.6
Foreign country,Very good or good,Norway,2015,83.2
Foreign country,Very good or good,Norway,2016,85.1
Foreign country,Very good or good,Norway,2017,87.5
Foreign country,Very good or good,Norway,2018,86.8
Foreign country,Very good or good,Norway,2019,84.5
Foreign country,Very good or good,Norway,2020,85.9
Foreign country,Very good or good,Norway,2021,83.7
Foreign country,Very good or good,Norway,2022,85.8
Foreign country,Very good or good,Norway,2023,80.7
Foreign country,Very good or good,Norway,2024,79.7
Foreign country,Very good or good,Poland,2015,89.6
Foreign country,Very good or good,Poland,2016,92.2
Foreign country,Very good or good,Poland,2017,80.7
Foreign country,Very good or good,Poland,2018,76.9
Foreign country,Very good or good,Poland,2019,86.1
Foreign country,Very good or good,Poland,2020,85.1
Foreign country,Very good or good,Poland,2021,85.1
Foreign country,Very good or good,Poland,2022,79.5
Foreign country,Very good or good,Poland,2023,81.3
Foreign country,Very good or good,Portugal,2015,72.2
Foreign country,Very good or good,Portugal,2016,69.2
Foreign country,Very good or good,Portugal,2017,72.5
Foreign country,Very good or good,Portugal,2018,69.8
Foreign country,Very good or good,Portugal,2019,74.9
Foreign country,Very good or good,Portugal,2020,72.2
Foreign country,Very good or good,Portugal,2021,67.2
Foreign country,Very good or good,Portugal,2022,74.0
Foreign country,Very good or good,Portugal,2023,75.7
Foreign country,Very good or good,Romania,2024,76.5
Foreign country,Very good or good,Serbia,2015,45.4
Foreign country,Very good or good,Serbia,2016,57.8
Foreign country,Very good or good,Serbia,2017,50.9
Foreign country,Very good or good,Serbia,2018,54.9
Foreign country,Very good or good,Serbia,2019,53.9
Foreign country,Very good or good,Serbia,2020,61.5
Foreign country,Very good or good,Serbia,2021,70.8
Foreign country,Very good or good,Serbia,2022,56.1
Foreign country,Very good or good,Serbia,2023,61.7
Foreign country,Very good or good,Sweden,2015,82.6
Foreign country,Very good or good,Sweden,2016,82.2
Foreign country,Very good or good,Sweden,2017,83.3
Foreign country,Very good or good,Sweden,2018,84.6
Foreign country,Very good or good,Sweden,2019,77.9
Foreign country,Very good or good,Sweden,2020,80.7
Foreign country,Very good or good,Sweden,2021,79.2
Foreign country,Very good or good,Sweden,2022,76.8
Foreign country,Very good or good,Sweden,2023,75.3
Foreign country,Very good or good,Sweden,2024,77.7
Foreign country,Very good or good,Slovenia,2015,79.3
Foreign country,Very good or good,Slovenia,2016,72.2
Foreign country,Very good or good,Slovenia,2017,72.2
Foreign country,Very good or good,Slovenia,2018,73.5
Foreign country,Very good or good,Slovenia,2019,77.2
Foreign country,Very good or good,Slovenia,2020,80.4
Foreign country,Very good or good,Slovenia,2021,86.0
Foreign country,Very good or good,Slovenia,2022,77.0
Foreign country,Very good or good,Slovenia,2023,75.7
Foreign country,Very good or good,Slovenia,2024,77.1
Foreign country,Very good or good,Slovakia,2015,57.6
Foreign country,Very good or good,Slovakia,2016,63.0
Foreign country,Very good or good,Slovakia,2017,76.5
Foreign country,Very good or good,Slovakia,2018,73.8
Foreign country,Very good or good,Slovakia,2019,62.4
Foreign country,Very good or good,Slovakia,2020,73.4
Foreign country,Very good or good,Slovakia,2021,69.3
Foreign country,Very good or good,Slovakia,2022,75.5
Foreign country,Very good or good,Slovakia,2023,85.8
Foreign country,Very good or good,Türkiye,2015,84.8
Foreign country,Very good or good,Türkiye,2016,88.7
Foreign country,Very good or good,Türkiye,2017,89.3
Foreign country,Very good or good,Türkiye,2018,81.4
Foreign country,Very good or good,Türkiye,2019,87.5
Foreign country,Very good or good,Türkiye,2020,85.9
Foreign country,Very good or good,Türkiye,2021,81.9
Foreign country,Very good or good,Türkiye,2022,82.4
Foreign country,Very good or good,Türkiye,2023,79.9
Foreign country,Very good or good,United Kingdom,2015,82.4
Foreign country,Very good or good,United Kingdom,2016,83.7
Foreign country,Very good or good,United Kingdom,2017,85.7
Foreign country,Very good or good,United Kingdom,2018,83.0
Foreign country,Very good or good,Kosovo*,2018,85.7
Reporting country,Bad,Albania,2017,4.1
Reporting country,Bad,Albania,2018,4.3
Reporting country,Bad,Albania,2019,4.0
Reporting country,Bad,Albania,2020,3.8
Reporting country,Bad,Albania,2021,3.9
Reporting country,Bad,Austria,2015,6.8
Reporting country,Bad,Austria,2016,6.2
Reporting country,Bad,Austria,2017,6.3
Reporting country,Bad,Austria,2018,6.2
Reporting country,Bad,Austria,2019,5.8
Reporting country,Bad,Austria,2020,5.8
Reporting country,Bad,Austria,2021,5.5
Reporting country,Bad,Austria,2022,6.7
Reporting country,Bad,Austria,2023,6.3
Reporting country,Bad,Belgium,2015,7.2
Reporting country,Bad,Belgium,2016,6.9
Reporting country,Bad,Belgium,2017,7.1
Reporting country,Bad,Belgium,2018,7.1
Reporting country,Bad,Belgium,2019,7.5
Reporting country,Bad,Belgium,2020,6.5
Reporting country,Bad,Belgium,2021,6.3
Reporting country,Bad,Belgium,2022,6.7
Reporting country,Bad,Belgium,2023,7.0
Reporting country,Bad,Belgium,2024,7.0
Reporting country,Bad,Bulgaria,2015,9.3
Reporting country,Bad,Bulgaria,2016,8.7
Reporting country,Bad,Bulgaria,2017,8.5
Reporting country,Bad,Bulgaria,2018,8.5
Reporting country,Bad,Bulgaria,2019,7.6
Reporting country,Bad,Bulgaria,2020,7.4
Reporting country,Bad,Bulgaria,2021,7.2
Reporting country,Bad,Bulgaria,2022,6.3
Reporting country,Bad,Bulgaria,2023,7.1
Reporting country,Bad,Bulgaria,2024,6.4
Reporting country,Bad,Switzerland,2015,3.0
Reporting country,Bad,Switzerland,2016,3.3
Reporting country,Bad,Switzerland,2017,3.3
Reporting country,Bad,Switzerland,2018,3.0
Reporting country,Bad,Switzerland,2019,2.7
Reporting country,Bad,Switzerland,2020,2.5
Reporting country,Bad,Switzerland,2021,2.7
Reporting country,Bad,Switzerland,2022,3.0
Reporting country,Bad,Switzerland,2023,3.4
Reporting country,Bad,Cyprus,2015,4.8
Reporting country,Bad,Cyprus,2016,4.3
Reporting country,Bad,Cyprus,2017,4.4
Reporting country,Bad,Cyprus,2018,4.5
Reporting country,Bad,Cyprus,2019,4.9
Reporting country,Bad,Cyprus,2020,5.5
Reporting country,Bad,Cyprus,2021,5.4
Reporting country,Bad,Cyprus,2022,5.1
Reporting country,Bad,Cyprus,2023,5.6
Reporting country,Bad,Cyprus,2024,6.2
Reporting country,Bad,Czechia,2015,9.2
Reporting country,Bad,Czechia,2016,9.8
Reporting country,Bad,Czechia,2017,9.3
Reporting country,Bad,Czechia,2018,9.3
Reporting country,Bad,Czechia,2019,8.9
Reporting country,Bad,Czechia,2020,8.0
Reporting country,Bad,Czechia,2021,7.1
Reporting country,Bad,Czechia,2022,7.2
Reporting country,Bad,Czechia,2023,7.7
Reporting country,Bad,Czechia,2024,7.9
Reporting country,Bad,Germany,2015,7.0
Reporting country,Bad,Germany,2016,7.0
Reporting country,Bad,Germany,2017,7.0
Reporting country,Bad,Germany,2018,7.2
Reporting country,Bad,Germany,2019,7.1
Reporting country,Bad,Germany,2020,9.1
Reporting country,Bad,Germany,2021,9.8
Reporting country,Bad,Germany,2022,9.0
Reporting country,Bad,Germany,2023,8.4
Reporting country,Bad,Germany,2024,8.7
Reporting country,Bad,Denmark,2015,5.3
Reporting country,Bad,Denmark,2016,5.4
Reporting country,Bad,Denmark,2017,6.1
Reporting country,Bad,Denmark,2018,5.7
Reporting country,Bad,Denmark,2019,6.5
Reporting country,Bad,Denmark,2020,5.9
Reporting country,Bad,Denmark,2021,7.3
Reporting country,Bad,Denmark,2022,7.7
Reporting country,Bad,Denmark,2023,7.9
Reporting country,Bad,Denmark,2024,6.4
Reporting country,Bad,Estonia,2015,11.6
Reporting country,Bad,Estonia,2016,10.9
Reporting country,Bad,Estonia,2017,11.0
Reporting country,Bad,Estonia,2018,11.1
Reporting country,Bad,Estonia,2019,10.2
Reporting country,Bad,Estonia,2020,9.2
Reporting country,Bad,Estonia,2021,9.7
Reporting country,Bad,Estonia,2022,9.6
