unit,indic_il,citizen,sex,age,geo,TIME_PERIOD,OBS_VALUE
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2015,16206.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2016,15878.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2017,16159.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2018,18880.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2019,19317.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2020,19443.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2021,18113.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2022,18762.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2023,19385.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Germany,2024,20446.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2015,21365.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2016,24311.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2017,23409.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2018,23212.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2019,24186.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2020,21625.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2021,25112.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2022,25484.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2023,25078.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Denmark,2024,29822.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,11707.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,11821.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,12091.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,12749.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,12962.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,15022.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,14551.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 18 countries (2014),2015,11714.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 18 countries (2014),2016,11835.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 18 countries (2014),2017,12101.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 18 countries (2014),2018,12760.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 18 countries (2014),2019,12974.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 18 countries (2014),2020,15029.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 19 countries  (2015-2022),2015,11707.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 19 countries  (2015-2022),2016,11821.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 19 countries  (2015-2022),2017,12091.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 19 countries  (2015-2022),2018,12749.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 19 countries  (2015-2022),2019,12962.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 19 countries  (2015-2022),2020,15022.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area - 19 countries  (2015-2022),2021,14551.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area – 20 countries (from 2023),2015,11697.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area – 20 countries (from 2023),2016,11814.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area – 20 countries (from 2023),2017,12079.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area – 20 countries (from 2023),2018,12735.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area – 20 countries (from 2023),2019,12952.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area – 20 countries (from 2023),2020,15015.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area – 20 countries (from 2023),2021,14467.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area – 20 countries (from 2023),2022,15445.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Euro area – 20 countries (from 2023),2023,16390.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Estonia,2015,6152.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Estonia,2016,6539.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Estonia,2017,7038.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Estonia,2018,8155.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Estonia,2019,8815.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Estonia,2020,9923.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Estonia,2021,9915.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Estonia,2022,10954.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Estonia,2023,11263.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Estonia,2024,12080.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Greece,2015,4615.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Greece,2016,4871.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Greece,2017,5200.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Greece,2018,5450.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Greece,2019,5860.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Greece,2020,6505.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Greece,2021,6318.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Greece,2022,6833.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Greece,2023,8056.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Spain,2015,7500.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Spain,2016,8134.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Spain,2017,8289.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Spain,2018,8870.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Spain,2019,8882.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Spain,2020,9821.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Spain,2021,8394.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Spain,2022,9637.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Spain,2023,11780.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,Spain,2024,12990.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,13246.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,13399.0
Euro,Median equivalised net income,Non-EU27 countries (from 2020) nor reporting country,Total,18 years or over,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,12602.0
